ID,alphaStable,alphaVolatile,beta,omega,recovered1MulAlpha,recovered1MulBeta,recovered1MulLL,recovered1MulBIC,recovered2MulAlphaS,recovered2MulAlphaV,recovered2MulBeta,recovered2MulLL,recovered2MulBIC,recovered1AddAlpha,recovered1AddBeta,recovered1AddOmega,recovered1AddLL,recovered1AddBIC,recovered2AddAlphaS,recovered2AddAlphaV,recovered2AddBeta,recovered2AddOmega,recovered2AddLL,recovered2AddBIC
603,0.0656063753951388,0.0159864591694071,0.0677016324328401,0.4442707391415845,0.06487350661077974,0.05895016874858785,-84.72490314615737,179.6001539227824,0.29864224713155346,0.01677127227535127,0.06496840565717832,-80.98142265681227,177.18836675932602,0.03247182661121717,0.06477444516387572,0.41256866173271617,-80.0150147237463,175.25555089319408,0.15518904178854842,0.021170491408654953,0.058784673196678586,0.46684537282230626,-77.91118606697054,176.1230673948764
604,0.0021953950732316,0.423043901248316,0.0263303567741713,0.5721531337861285,0.1954148675004765,0.02502072517766608,-100.94180037164573,212.0339483737591,0.002320763652849646,0.276291515337293,0.03757100688448819,-96.07471829898384,207.37495804366915,0.9999996345280989,0.018341030746115445,0.8283588240985035,-100.24037238831886,215.7062662223392,0.9999996345280989,0.9999996345280989,0.01834068668296088,0.8283599570427894,-100.24037238525511,220.78144003144553
605,0.1005546586368392,0.0246310911665329,0.0864332719993561,0.4388129310670553,0.09401085260797963,0.07319527650770687,-77.03576201421836,164.22187165890438,0.1228090196579183,0.07515402668021608,0.07348960324319918,-76.7505001083075,168.7265216623165,0.04823025927277161,0.07681791919681452,0.42866139815521814,-69.74358435442237,154.7126901545462,0.07784330564298649,0.04706077737053827,0.07328856386982033,0.4498742876910231,-69.51412514485312,159.32894555064155
606,0.1235289194982281,0.3729877579397314,0.1189258629318943,0.0511522702475495,0.35805781108980794,0.07183843725725235,-71.37182502906956,152.89399768860676,0.23582011862098146,0.44658572896715637,0.07262149262602498,-70.4342265249627,156.09397449562687,0.26861322652948505,0.10287601329579885,0.040761436606639556,-17.554269034505644,50.33405951471277,0.03809703575820157,0.38407375592738785,0.217814310388026,0.002785510180771428,-10.017021800880826,40.33473886269696
607,0.1500241518923707,0.3314644311701435,0.0568573465513902,0.564005048965006,0.24850379688819185,0.07802955730433603,-72.03970659039783,154.2297608112633,0.06191808634611802,0.311385289195089,0.08625502830512531,-69.40850189917109,154.04252524404365,0.22149507787380518,0.06285234866773648,0.5319761560250085,-67.47615471083287,150.17783086736722,0.021101238055652134,0.23773513568768329,0.08015727838167391,0.45523137341247777,-62.54768363211346,145.39606252516222
608,0.1237763891002225,0.4075181126040144,0.027279066008914,0.5590570598975995,0.1386542028516097,0.042629782258525734,-91.8843259043592,193.91899943918605,0.1614205128450669,0.12483548412604378,0.04263447247713826,-91.83073197669694,198.88698539909535,0.11081734714982909,0.03491304811080976,0.4956407309285323,-91.7324548731489,198.69043119199927,0.14592855493133786,0.08948926684365166,0.035131448162570876,0.48487274642732875,-91.52721988453482,203.35513503000493
609,0.1392413261804146,0.7092515272162393,0.0599364757462673,0.4587143669362593,0.7108997535896461,0.06752098756731323,-70.35222817649219,150.85480398345203,0.24105301649794697,0.8373967600579066,0.0836139450323853,-65.07677363982523,145.37906872535194,0.5063498630961069,0.04639536103266306,0.43310268761745685,-67.02037949227184,149.26628043024516,0.19580362529168852,0.6765175962591912,0.0532426557250489,0.44252868335577394,-61.179131398743195,142.6589580584217
610,0.0152288065496117,0.5092382527074859,0.0867850379766739,0.6096707694854654,0.18326073011608074,0.08962850688917386,-67.50312087991247,145.1565893902926,0.020354148510251212,0.35989252851704023,0.1360635441516357,-53.92187304195489,123.06926752961125,0.23880801156193918,0.07118299772300887,0.6647844740367542,-63.877014602019315,142.9795506497401,0.019208409103330878,0.3458027167016432,0.10245354163048145,0.5737780377966626,-52.73270782940382,125.76611091974294
611,0.1507407191334498,0.0105774758794571,0.2004195950572847,0.6725910852831557,0.026131997315890748,0.30607138859278205,-29.118865861400742,68.38807935326913,0.04481517722459352,0.007305128852975458,0.36490074250651505,-26.404954870499765,68.035431186701,0.013032415214526982,0.2548779347846082,0.538457855434928,-30.181286061290933,75.58809356828334,0.15433393366303166,0.008073072141022911,0.2389683203313594,0.6908376322913982,-26.13698860774241,72.57467247642012
612,0.702867914713071,8.676923300226601e-15,0.0836647213192542,0.6669065172848141,0.36334570372462965,0.07604307687959,-69.71554194556879,149.58143152160523,0.68145828562505,0.021495173683109912,0.11809391530442533,-52.566574105922975,120.35866965754742,0.6717874345651887,0.05463191179874999,0.7411488295490917,-69.45244586071037,154.1304131671222,0.7410652274328143,0.021989408563960377,0.08330355800463472,0.6089919909743652,-54.46412797941235,129.22895121976
613,1.0,0.2750904406188503,0.0888012458289682,0.1311478229745616,0.9999999999999696,0.07049309306828519,-64.63237416214841,139.41509595476447,1.0,0.3670079399178826,0.07049312875391942,-54.169286157420686,123.56409376054285,0.43368336491394277,0.06319402038168866,1.7971623490527837e-07,-32.337756890445185,79.90103522659184,0.9999948394298752,0.2255184657689297,0.9999928491046893,1.798452928724968e-07,-1.6858423261461892,23.672379913227687
614,0.0960055184712695,0.5080391377268264,0.2203428119461423,0.3749438019056951,0.47420808506855017,0.09475156908978534,-61.45436287024404,133.05907337095573,0.1520952275909602,0.7616466998521267,0.18297893021755432,-44.59946932249784,104.42446009069715,0.3346161737411156,0.10367187692338953,0.29300939300234896,-30.05733276895534,75.34018698361216,0.13081180403099404,0.5171919674090805,0.19865582486038033,0.38623388817108095,-15.562761976055992,51.42621921304729
615,0.0956962980882252,0.0062868191289385,0.0240171425997186,0.4983359536660725,0.05780033747516893,0.03754544127487627,-96.5832508704373,203.31684937134224,0.048600198397782624,0.06701937783909613,0.03770624603075287,-96.55105094919233,208.32762334408613,0.0003397706803446565,0.9999404676131666,0.017616766409776954,-94.8527850245195,204.93109149474049,0.00035369756586117095,0.00019384190688058453,0.9999404660843548,0.017670731663834625,-94.75091508411913,209.80252542917356
616,0.0827220786236488,0.2171430207038116,0.0931829045090902,0.4413873388570741,0.21951324186774912,0.08112014001707286,-69.1726731820666,148.49569399460086,0.1012498250826866,0.33429206706554765,0.08866243957337339,-65.92252788527243,147.07057721624633,0.1622833404069656,0.07988725638819913,0.3968843090420127,-52.15004144968864,119.52560434507876,0.06553310844429813,0.26492945012539365,0.08889467344138059,0.39997741988484137,-47.28228735081457,114.86526996256444
617,0.1449201002204841,0.0191612250065757,0.1908088976985581,0.004653693667083,0.14401443737444117,0.04285846805171927,-91.60660392188987,193.3635554742474,0.2346893433290584,0.10936996932442934,0.04452352992151023,-90.93938048860343,197.10428242290834,0.022358411290592014,0.26218436749214513,0.007166760353052851,-37.28679628803552,89.79911402177251,0.26948426014279,0.02099504359335747,0.24811759310311493,0.009347018384241457,-34.63679753436127,89.57429032965786
618,0.1117291507924687,0.5134092278350568,0.1202863728997159,0.2702615831372095,0.6262127929827823,0.07303944724243952,-68.32303970860704,146.79642704768173,0.19445663426808232,0.8696941043327593,0.10676376439862623,-57.1969889171647,129.61949928003088,0.3363132582934257,0.07293159750662488,0.1089024190417918,-33.46309170381676,82.15170485333499,0.07482552047148024,0.4761513547643532,0.10556939999344693,0.1695713516819615,-21.72910625333253,63.75890776760037
619,0.1349306033164612,0.0148709245769291,0.0829689879222398,0.1117093006226115,0.1589901588985151,0.03315475032704056,-98.24127787645187,206.6329033833714,0.21899436258665908,0.139169860190025,0.03348002970976529,-98.1208051507252,211.46713174715188,0.023435310935342315,0.08983192694668644,0.0184938063984328,-67.94166834791504,151.10885814153156,0.004058786691035819,0.00039549717568997453,0.9999928981124155,0.001072445139195726,-61.78181668510648,143.86432863114825
620,0.0617577522548057,0.872169877808697,0.1228424375307654,0.6153491044884577,0.19445367703436303,0.0958349505663789,-65.48289400733296,141.11613564513357,0.05123726667101871,0.7712562119308874,0.14957569233460544,-48.029316357074606,111.28415415985069,0.6293658228559164,0.08508851063705174,0.7032369841371133,-54.69114976811724,124.60782098193596,0.0840927333968801,0.9442728892272582,0.14438856108813675,0.6635665654272187,-32.85939981771024,86.01949489635578
621,0.2202121285152899,0.2977768097471833,0.1532167894076013,0.2983936603033275,0.3396051538337605,0.11172012839590531,-58.098319934623994,126.34698749971564,0.21141488254745502,0.37758994772728094,0.11708704986457384,-57.06179390851717,129.34910926273582,0.23368546644786692,0.26562439083435274,0.2954171382272551,-9.443610706385515,34.11274285847251,0.1850871617002875,0.26628199153176363,0.28809909439948,0.30359896527281316,-8.090144839697704,36.480984940330714
622,0.1123431436376768,0.7277841905773142,0.1331860877272707,0.5495556863587374,0.6059492201130596,0.08279746683605291,-64.35304434690897,138.8564363242856,0.1486246467418394,0.8339470374011355,0.20250347281607842,-41.31071956453085,97.84696057476317,0.4433932907021171,0.06699410120541371,0.5269374351635698,-61.049447498173905,137.32441644204928,0.1104888049078707,0.7582052569720117,0.11586366023522786,0.5362379111673407,-38.850047713040524,98.00079068701635
