ID,alphaStable,alphaVolatile,beta,recovered1MulAlpha,recovered1MulBeta,recovered1MulLL,recovered1MulBIC,recovered2MulAlphaS,recovered2MulAlphaV,recovered2MulBeta,recovered2MulLL,recovered2MulBIC,recovered1AddAlpha,recovered1AddBeta,recovered1AddOmega,recovered1AddLL,recovered1AddBIC,recovered2AddAlphaS,recovered2AddAlphaV,recovered2AddBeta,recovered2AddOmega,recovered2AddLL,recovered2AddBIC
6314,0.1378939796605215,0.2033270946441208,0.1802384953233971,0.16748324371705722,0.26118152543084977,-37.99003243191178,86.1304124942912,0.0674250323213156,0.19502579325257585,0.30120998901389184,-34.895176985905906,85.01587541751329,0.19530643652109492,0.1438370461809161,0.6466039186649355,-38.586628881434606,92.39877920857069,0.13573088698368502,0.20791411491878312,0.1464644478418934,0.645744389202008,-38.32501690269072,96.95072906631674
6315,0.1331183910402524,0.0567212009013289,0.2574860272431847,0.07139290679579703,0.28387080742430854,-32.48628195754412,75.1229115455559,0.07550510923918588,0.06988425832846867,0.2839861303345483,-32.47239493940271,80.1703113245069,0.08450091401249556,0.14937131928434827,0.6853642530272042,-37.47009342479612,90.16570829529371,0.130412637407449,0.0827901997677429,0.14705036692852952,0.6958469315961864,-37.32824678999225,94.9571888409198
6316,0.497170052320328,3.0559300461456686e-08,0.0731111332753792,0.028084805066843486,0.06431848078689596,-83.21982132001193,176.5899902704915,0.3956499397437459,0.0059866584611879044,0.06737236939907747,-77.04823083120958,169.32198310812063,0.6297039162578558,0.03655410924452958,0.8049043065811404,-84.29632317442397,183.81816779454942,0.6237316271254497,0.6541593425864846,0.03647127229668784,0.8058268581394071,-84.29503533093222,188.89076592279974
6317,0.2626533877416105,0.2767677244076582,0.0938469591228645,0.49085057999265186,0.08087761507296018,-66.7078449772461,143.56603758495984,0.34655810170932594,0.6605878919975436,0.08559147491410261,-64.88236361331806,144.9902486723376,0.4841791835882422,0.05509719651452668,0.5920740683086988,-68.93827733800066,153.1020761217028,0.3469847669401356,0.6891561695584084,0.05672858789950725,0.6077490708769689,-67.41514349731249,155.13098225556027
6318,0.1063983289111759,0.6822599678794818,0.0188514655675013,0.6534560411584084,0.012604159955698037,-106.48548047121177,223.1213085728912,0.6652404902936428,7.445051717825387e-14,0.01803530321881055,-105.43856080617772,226.1026430580569,0.53739556382054,0.010186854110597592,0.29882196031096003,-104.42099174440142,224.0675049345043,0.4902943182320004,3.276828745153258e-08,0.017816497043717558,0.21461779666807934,-100.97987507178414,222.26044540450357
6319,0.0964369257759114,0.2976836875693138,0.0455644474420492,0.5288172569794954,0.049296115324085565,-85.22637897031356,180.60310557109477,0.6614848735183692,0.4281874509521041,0.04954360841697997,-84.78171903030756,184.7889595063166,0.519351601099833,0.0332052411187445,0.5435679458946011,-87.59035062197674,190.40622268965495,0.6694141547402535,0.43304363532597173,0.03320462403001011,0.548615323587326,-87.20944882846173,194.71959291785876
6320,0.0916081188405427,0.0012125285411661,0.0704334540758576,0.07728503282722123,0.0808307181181749,-73.72040592251906,157.59115947550578,0.1841897834764748,0.04035519367002857,0.08421146821575035,-72.2041356490517,159.63379274380486,0.0006781842314782768,0.9999810959936407,0.03542352640728654,-73.27958085004366,161.7846831457888,0.0007021880073699876,0.00047113766374937415,0.9999810959796155,0.0355526216294425,-73.13783346174384,166.57636218442298
6321,0.0841187046904717,0.0839066530312503,0.1213764088680108,0.07642997969458822,0.11919941201938865,-58.81317151966344,127.77669066979453,0.2247299607266843,0.06281064236295718,0.12010883209591453,-57.63723248491469,130.49998641553086,0.039215862695495526,0.0939397270558751,0.5354536618307817,-60.518985473306444,136.26349239231436,0.12108002841108007,0.039810932978551636,0.08695452488684041,0.5850493494731743,-60.08648811888921,140.4736714987137
6322,0.1935973468261125,1.9352947322450813e-07,0.2348967455143751,0.0714341588656818,0.20089736084902404,-43.97519606289722,98.10073975626209,0.20025246519686019,0.029029186139972664,0.2584320870022837,-37.09574673682145,89.41701491934437,0.13046896394859922,0.11537597293350596,0.687044590844241,-47.5897928792118,110.40510720412507,0.2672534032291389,0.03987479412748069,0.14263843210838056,0.6515148664202609,-42.5209218939477,105.3425390488307
6323,0.1373877242517889,0.6040807738366937,0.1330800259095635,0.498898272008286,0.12888473179405943,-49.67293352664257,109.49621468375278,0.15438222768151375,0.5878342058987851,0.17767019420412256,-43.98479653155472,103.19511450881092,0.4871922679719998,0.0805712535605792,0.6159511695877844,-53.18107212366661,121.5876656930347,0.2005851204775312,0.5557771231210389,0.09005714897005633,0.601598205738086,-50.281957618801016,120.86461049853733
6324,0.1647217449139938,0.6942855082151255,0.2453520979523979,0.5841969556708656,0.1477871310665796,-46.06480859848179,102.27996482743123,0.1696186904898876,0.7922388777583156,0.3458678396159905,-24.967627619137495,65.16077668397647,0.5213786528896629,0.0945254946478507,0.5774009072860571,-47.811069342989846,110.84766013168117,0.024830684669782863,0.6407931340956554,0.14188923003665885,0.4922511643447076,-33.289270956039545,86.87923717301439
6325,0.0617231493697997,0.0100982437876808,0.0673924691633263,0.033066016542444336,0.08014048975091717,-75.54242728024875,161.23520219096514,0.1096008632489974,0.004743391263045609,0.08451120005797325,-71.96049711930686,159.1465156843152,0.9884666903214421,0.03785081669215973,0.9015520312851665,-81.63338440289156,178.4922902514846,0.18584834883001553,0.9999996660822736,0.039446463499836826,0.8658600603983518,-80.91860794301188,182.13791114695906
6326,0.3444397917601554,0.1310749402715859,0.0836993924162543,0.2080033395829812,0.10425443979689873,-61.11939614695191,132.38913992437148,0.33867587169965985,0.1706149873645093,0.1069570026088525,-59.9363074032311,135.09813625216367,0.18290650487995436,0.07634191738881005,0.5569198389085994,-60.518927070197805,136.26337558609708,0.32442689527359175,0.14293610432100892,0.07905999148891486,0.5487127260489797,-58.995461420649676,138.29161810223465
6327,0.1627632315105509,0.0940743813333129,0.1639214053918358,0.08322901692270979,0.16753878868598476,-47.384580682136544,104.91950899474074,0.07029198109261343,0.09071111835719918,0.16873864358502375,-47.26249854072777,109.75051852715701,0.1406212321415744,0.08509653691208646,0.7124241224118616,-56.717528888491415,128.6605792226843,0.12074686645671885,0.14680572740492756,0.08541349358299317,0.7112056705547358,-56.69366079985679,133.68801686064887
