ID,alpha,beta,omega,recovered1MulAlpha,recovered1MulBeta,recovered1MulLL,recovered1MulBIC,recovered2MulAlphaS,recovered2MulAlphaV,recovered2MulBeta,recovered2MulLL,recovered2MulBIC,recovered1AddAlpha,recovered1AddBeta,recovered1AddOmega,recovered1AddLL,recovered1AddBIC,recovered2AddAlphaS,recovered2AddAlphaV,recovered2AddBeta,recovered2AddOmega,recovered2AddLL,recovered2AddBIC
5605,0.3764791508331428,0.0671201223915308,0.003913145321697,0.5728631382222461,0.06496241812616405,-73.8809934667037,157.91233456387505,0.5745793029898408,0.5712052470783399,0.06495629954877745,-73.88081114464174,162.98714373498495,0.32854939903281155,0.07011407291496642,1.466645052798704e-07,-31.250070292382645,77.72566203046676,0.34518561618162114,0.31503818953546603,0.07111425343671172,1.4666435468597483e-07,-31.158274627911243,82.6172445167578
5606,0.0436112176562215,0.1518780280714139,0.6126827497191691,0.023171306968508894,0.18237601757452976,-44.7432308704514,99.63680937137045,0.022846676643440963,0.024358095904477708,0.18235095819680988,-44.73994589210029,104.70541322990205,0.028632593725380264,0.1363858929417811,0.6434630501566365,-43.81254806080747,102.85061756731642,0.042009745981692555,0.024766813480786926,0.13037205522924888,0.6718381938807139,-43.68875958732948,107.67821443559427
5607,0.0690623686174298,0.072200152914578,0.8184024024447342,0.02039034213958284,0.12382572549589488,-58.72869178760294,127.60773120567353,0.01640787453065141,0.06692566230646649,0.12775730111075131,-57.92038352392413,131.06628849354973,0.15137888848259157,0.0778501555629137,0.7861886120912048,-58.70292280549236,132.6313670566862,0.06705329526972847,0.20998549366867753,0.07945290412421535,0.780596033431089,-58.153016511907765,136.60672828475083
5608,0.0681113312616426,0.1767893622201637,0.4675619082491593,0.14082976788977566,0.15544750812526117,-47.94342847521065,106.03720458088895,0.13107393591506583,0.14423773430166,0.1559071749559476,-47.91687970850861,111.0592808627187,0.08431443377312123,0.1671539771631459,0.4581176663473062,-34.041580547608554,83.30868254091858,0.06344916871006136,0.08603178070406756,0.17145599507324988,0.45025524041855275,-33.824555400176266,87.94980606128783
5609,0.2003547142492359,0.0580376041848136,0.0202352752977872,0.3772188554161054,0.057562816817349594,-81.39350227479562,172.9373521800589,0.5010122835070661,0.3004929594873272,0.05943093069902217,-80.55043780227675,176.32639705025497,0.1835968429854057,0.0661663762331479,1.3773959632966663e-09,-33.02090258944627,81.26732662459402,0.31190507239058474,0.15306706962744107,0.0754643702937195,1.3773959632966663e-09,-31.060460058446075,82.42161537782746
5610,0.3269760874747969,0.1798249067237033,0.5379423872564596,0.34876565689138594,0.266739236653756,-32.4748693945202,75.10008641950805,0.37786309579487204,0.3203520700265571,0.27033721449921505,-32.118240637364,79.46200272042948,0.3184439390769398,0.22485865749211081,0.554872557960831,-22.390577190947067,60.006675827595615,0.3566792184685042,0.27500525606104137,0.23355203103076452,0.5526713905454204,-21.410681931822307,63.12205912457992
5611,0.2302850696689915,0.1326410529829579,0.4390931702443728,0.30416709720711504,0.11843428934974698,-56.71932699062243,123.5890016117125,0.2913376886132162,0.3138995289011991,0.11891639929496058,-56.69414751519366,128.6138164760888,0.23266682566138627,0.12328970014199413,0.4044460910250388,-31.566410154892374,78.35834175548622,0.24966132254924012,0.2180811269847041,0.12287028162415997,0.40060446941110683,-31.474233180883125,83.24916162270156
5612,0.0714902034073034,0.0837702924409175,0.4639121864923434,0.16255428219658147,0.09126862433924567,-69.86198878873739,149.87432520794243,0.15716977020654313,0.16454626225564015,0.09128172028286885,-69.85833733615908,154.94219611801964,0.08748029017256105,0.08359862044378467,0.43389033878874184,-61.25820756390207,137.74193657350563,0.0606767187858418,0.08978149191686592,0.08653065742989963,0.42035862065121204,-61.01111543951968,142.32292613997467
5613,0.2825492840809811,0.1088851804185998,0.6120599419504579,0.25649305692505037,0.2147559392922168,-40.142362266500626,90.4350721634689,0.21118834673332873,0.2827682807310214,0.21766029596615508,-39.68561775675741,94.5967569592163,0.26930126520781494,0.14236592721902633,0.5732074030030039,-37.39850903869892,90.02253952309931,0.2102670206165008,0.2955292356645878,0.1435710895702886,0.5728235620487103,-37.016980054544184,94.33465537002368
5614,0.9999938786755008,0.0927630675593384,0.2900571532613578,0.9999999999999971,0.33270598913006255,-10.841400516148394,31.83314866276444,0.9999999999999971,0.9999999999999996,0.33270598913006255,-10.841400516148369,36.90832247799822,0.5901626155830507,0.9999999999653368,1.4336258999760075e-08,-1.386294730700409,17.998110907102298,0.5901626155830507,0.5901626155830507,0.9999999999653368,1.4336258999760075e-08,-1.386294730700409,23.073284722336126
5615,0.0264371028101955,0.105800400803982,0.5669735678026594,0.04697330341689242,0.13389799814165754,-56.057138337923575,122.2646243063148,0.05008313295401596,0.044086642687552004,0.1337332500267055,-56.03331546681993,127.29215237934133,0.04165939630522405,0.09847015688295455,0.585826326576563,-57.80065991110135,130.82684126790417,0.034040604483812464,0.04196463082876257,0.1013221279385216,0.5703684410569806,-57.76826002689603,135.83721531472736
