ID,alpha,beta,recovered1MulAlpha,recovered1MulBeta,recovered1MulLL,recovered1MulBIC,recovered2MulAlphaS,recovered2MulAlphaV,recovered2MulBeta,recovered2MulLL,recovered2MulBIC,recovered1AddAlpha,recovered1AddBeta,recovered1AddOmega,recovered1AddLL,recovered1AddBIC,recovered2AddAlphaS,recovered2AddAlphaV,recovered2AddBeta,recovered2AddOmega,recovered2AddLL,recovered2AddBIC
7108,0.9999999902000636,0.0770678292678798,0.9532950578975518,0.06896633646775316,-63.85576143806536,137.86187050659836,0.690065366821995,0.9999999999999958,0.07930343394886163,-61.126614148519195,137.47874974273986,0.9699157766439316,0.04571755605252521,0.5971477384847018,-66.83288896500692,148.8912993757153,0.7114783588078191,0.9999999769412095,0.04899874862675752,0.57710146820542,-65.06303760291395,150.4267704667632
7109,0.163942986132198,0.0851889757955618,0.10558381020761283,0.07563416786005474,-75.33892893549827,160.8282055014642,0.19479192949267046,0.07963374336698846,0.07773231798426819,-74.68227742710687,164.5900762999152,0.09957076542482,0.055641085330756346,0.6381324217564613,-76.71006379575081,168.6456490372031,0.2325651059917778,0.06594898524528246,0.05804443556740586,0.6350556194433088,-75.71017353670494,171.72104233434519
7110,0.8370600594733825,0.0816116620181882,0.7078169528796147,0.15255161291053088,-37.98637283906649,86.12309330860063,0.7479726476429477,0.6720559005052335,0.1499358130326787,-37.82295329089477,90.87142802749102,0.6528973388212468,0.07239273536630941,0.539138906049737,-45.01683512489415,105.25919169548978,0.7510331216829481,0.5633944014264853,0.07190980496682937,0.5365157725482629,-44.16199112152154,108.62467750397838
7111,0.3721309787016226,0.2003586773387707,0.3902961775534894,0.18494724909441468,-41.925570400013,94.00148843049365,0.4723731956016004,0.3223319014072751,0.18680757500955628,-40.54792988243389,96.32138121056926,0.3558799054639124,0.10633028930684969,0.5219208949698988,-43.114201101270545,101.45392364824257,0.44846528811959435,0.25417645400216643,0.1090358512203605,0.511643154122487,-40.8527621813535,102.0062196236423
7112,0.8457451471521662,0.1790190214760377,0.9999999999999989,0.14271924285269713,-38.87593209489221,87.90221182025206,0.9999999999999989,0.9999999999999987,0.14271924298889402,-38.87593209489219,92.97738563548586,0.9999999949926384,0.06254069419397397,0.5083606364496421,-40.54752236268051,96.3205661710625,0.9999999949926384,0.9999999949926384,0.06254069419397397,0.5083606364496421,-40.54752236268051,101.39573998629632
7113,0.4072633402486918,0.0622937103141137,0.506089542635675,0.07211220541292988,-72.52983107031685,155.21000977110134,0.4340287317481422,0.7377271002424218,0.07389326526479577,-70.01617356512631,155.2578685759541,0.564675804497608,0.043705438390855805,0.4902068468317863,-73.54972826117128,162.32497796804404,0.38158342293030617,0.6853412951425707,0.045121523814440456,0.4830993279042113,-71.70024879838894,163.70119285771318
7114,0.3191462992216352,0.0740892389576833,0.4127194578748372,0.04948243462174272,-87.34295176569628,184.83625116186022,0.4706622166684668,0.35270376450182567,0.04965638083751232,-87.18531184559951,189.5961451369005,0.3962381075975277,0.03612452173903034,0.63877677208022,-89.09374865689688,193.41301875949523,0.49091580692375786,0.307775226021085,0.036306345247470236,0.6343315686530554,-88.8337574073311,197.9682100755975
7115,0.0428039223323346,0.0762286466995078,0.03373162491287964,0.0973613927529883,-68.31818199148293,146.7867116134335,0.04963577835350777,0.013670209862007968,0.09752093099705549,-67.65358881848377,150.532699082669,0.015079004112229427,0.08056331287558116,0.5407702696782277,-71.59605980314295,158.41764105198737,0.058030697161605464,0.008704062504928677,0.06639595889514148,0.6628239555723222,-70.84689883154937,161.99449292403403
7116,0.084814571022815,0.23798677718394,0.07629571713955031,0.19169223119398357,-44.16385482338968,98.478057277247,0.03452462012055924,0.09842750474515992,0.20073403731788106,-42.214144629441996,99.65381070458547,0.10711073957980975,0.1236876506891948,0.681386654304021,-44.770875683971035,104.76727281364354,0.020466495058156876,0.09382558823740557,0.14851508342570108,0.5905842397449003,-43.38019595558761,107.06108717211052
7117,0.6034625367759842,0.154087173178627,0.6480746539260158,0.154630800345637,-44.49126211899814,99.13287186846392,0.6309195788522967,0.6682032725954812,0.1558828407269248,-44.43299242937958,104.09150630446064,0.5925977799289579,0.07706662330782094,0.5335377122716978,-50.88249351703146,116.9905084797644,0.6179134700624239,0.5629824354659593,0.07672368989332468,0.5318043152633639,-50.77794218883585,121.856579638607
